term,freq_clickbait,freq_nonclickbait,p_clickbait,p_nonclickbait,log_odds,dominance,ratio_cb_non
gerak,7,18,0.00011818759325739781,0.00023193359375,-0.6741779613758921,-0.00011374600049260218,0.42105263157894735
asn,7,18,0.00011818759325739781,0.00023193359375,-0.6741779613758921,-0.00011374600049260218,0.42105263157894735
bank,20,49,0.00031024243230066924,0.0006103515625,-0.6766810915940107,-0.00030010913019933076,0.42
rossi,12,30,0.00019205483904327143,0.00037841796875,-0.6782183709128973,-0.00018636312970672858,0.41935483870967744
pekanbaru,9,23,0.00014773449157174726,0.00029296875,-0.6846492612431876,-0.00014523425842825273,0.4166666666666667
laut,9,23,0.00014773449157174726,0.00029296875,-0.6846492612431876,-0.00014523425842825273,0.4166666666666667
saran,9,23,0.00014773449157174726,0.00029296875,-0.6846492612431876,-0.00014523425842825273,0.4166666666666667
pulau,9,23,0.00014773449157174726,0.00029296875,-0.6846492612431876,-0.00014523425842825273,0.4166666666666667
games,4,11,7.386724578587363e-05,0.000146484375,-0.6846492612431876,-7.261712921412636e-05,0.4166666666666667
sela,4,11,7.386724578587363e-05,0.000146484375,-0.6846492612431876,-7.261712921412636e-05,0.4166666666666667
badak,4,11,7.386724578587363e-05,0.000146484375,-0.6846492612431876,-7.261712921412636e-05,0.4166666666666667
keluar,14,35,0.00022160173735762088,0.000439453125,-0.6846492612431878,-0.00021785138764237913,0.4166666666666667
gunung,16,40,0.00025114863567197033,0.00050048828125,-0.6895392465373795,-0.0002493396455780296,0.4146341463414634
ham,11,28,0.00017728138988609671,0.00035400390625,-0.6915697040877615,-0.00017672251636390328,0.41379310344827586
kpai,11,28,0.00017728138988609671,0.00035400390625,-0.6915697040877615,-0.00017672251636390328,0.41379310344827586
bandara,27,67,0.00041365657640089233,0.000830078125,-0.6964837188901905,-0.00041642154859910765,0.4117647058823529
sk,6,16,0.00010341414410022308,0.00020751953125,-0.6964837188901905,-0.00010410538714977691,0.4117647058823529
santri,6,16,0.00010341414410022308,0.00020751953125,-0.6964837188901905,-0.00010410538714977691,0.4117647058823529
bursa,6,16,0.00010341414410022308,0.00020751953125,-0.6964837188901905,-0.00010410538714977691,0.4117647058823529
vape,6,16,0.00010341414410022308,0.00020751953125,-0.6964837188901905,-0.00010410538714977691,0.4117647058823529
ajar,43,106,0.0006500317629156879,0.00130615234375,-0.6978197244329328,-0.000656120580834312,0.411214953271028
babak,15,38,0.00023637518651479562,0.00047607421875,-0.7001534477791529,-0.00023969903223520437,0.41025641025641024
ri,26,65,0.00039888312724371757,0.0008056640625,-0.7029983999113842,-0.0004067809352562824,0.4090909090909091
italia,8,21,0.00013296104241457252,0.0002685546875,-0.7029983999113844,-0.0001355936450854275,0.4090909090909091
ridwan,8,21,0.00013296104241457252,0.0002685546875,-0.7029983999113844,-0.0001355936450854275,0.4090909090909091
ganjil,28,70,0.00042843002555806705,0.00086669921875,-0.7045645709441292,-0.0004382691931919329,0.4084507042253521
bangsa,10,26,0.00016250794072892197,0.00032958984375,-0.7071221170952464,-0.00016708190302107805,0.4074074074074074
hujan,12,31,0.00019205483904327143,0.000390625,-0.7099670692274777,-0.0001985701609567286,0.40625
pajak,12,31,0.00019205483904327143,0.000390625,-0.7099670692274777,-0.0001985701609567286,0.40625
minyak,27,68,0.00041365657640089233,0.00084228515625,-0.7110825183113432,-0.0004286285798491077,0.4057971014492754
aman,34,86,0.0005170707205011154,0.00106201171875,-0.7197405810544578,-0.0005449409982488845,0.40229885057471265
tan,11,29,0.00017728138988609671,0.0003662109375,-0.7254712557634427,-0.00018892954761390329,0.4
jaksa,11,29,0.00017728138988609671,0.0003662109375,-0.7254712557634427,-0.00018892954761390329,0.4
arab,11,29,0.00017728138988609671,0.0003662109375,-0.7254712557634427,-0.00018892954761390329,0.4
bom,7,19,0.00011818759325739781,0.000244140625,-0.7254712557634427,-0.0001259530317426022,0.4
gudang,7,19,0.00011818759325739781,0.000244140625,-0.7254712557634427,-0.0001259530317426022,0.4
tangguh,5,14,8.864069494304836e-05,0.00018310546875,-0.7254712557634427,-9.446477380695164e-05,0.4
kardashian,5,14,8.864069494304836e-05,0.00018310546875,-0.7254712557634427,-9.446477380695164e-05,0.4
icw,5,14,8.864069494304836e-05,0.00018310546875,-0.7254712557634427,-9.446477380695164e-05,0.4
puas,5,14,8.864069494304836e-05,0.00018310546875,-0.7254712557634427,-9.446477380695164e-05,0.4
kendari,5,14,8.864069494304836e-05,0.00018310546875,-0.7254712557634427,-9.446477380695164e-05,0.4
plt,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
palestina,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
pintu,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
rio,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
xi,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
zona,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
ibas,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
europa,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
johan,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
tommy,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
bppt,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
standar,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
gundala,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
pondok,3,9,5.9093796628698905e-05,0.0001220703125,-0.7254712557634427,-6.29765158713011e-05,0.4
kota,73,184,0.0010932352376309296,0.00225830078125,-0.7254712557634428,-0.0011650655436190704,0.4
open,24,62,0.00036933622892936814,0.00076904296875,-0.7334394254126197,-0.00039970673982063184,0.3968253968253968
capim,24,62,0.00036933622892936814,0.00076904296875,-0.7334394254126197,-0.00039970673982063184,0.3968253968253968
pbb,14,37,0.00022160173735762088,0.0004638671875,-0.7387164825134634,-0.0002422654501423791,0.39473684210526316
undang,14,37,0.00022160173735762088,0.0004638671875,-0.7387164825134634,-0.0002422654501423791,0.39473684210526316
pro,12,32,0.00019205483904327143,0.00040283203125,-0.7407387278942312,-0.00021077719220672855,0.3939393939393939
fc,12,32,0.00019205483904327143,0.00040283203125,-0.7407387278942312,-0.00021077719220672855,0.3939393939393939
langgar,19,50,0.0002954689831434945,0.00062255859375,-0.7452738830596225,-0.00032708961060650543,0.39215686274509803
ambulans,8,22,0.00013296104241457252,0.00028076171875,-0.747450162482218,-0.00014780067633542746,0.391304347826087
kamil,8,22,0.00013296104241457252,0.00028076171875,-0.747450162482218,-0.00014780067633542746,0.391304347826087
kapal,8,22,0.00013296104241457252,0.00028076171875,-0.747450162482218,-0.00014780067633542746,0.391304347826087
kait,22,58,0.0003397893306150187,0.00072021484375,-0.7512237518658575,-0.00038042551313498133,0.3898305084745763
puluh,13,35,0.00020682828820044617,0.000439453125,-0.7536421327301391,-0.00023262483679955384,0.3888888888888889
sumsel,6,17,0.00010341414410022308,0.0002197265625,-0.7536421327301391,-0.00011631241839977692,0.3888888888888889
gelar,54,141,0.00081253970364461,0.0017333984375,-0.7576743962580775,-0.00092085873385539,0.3873239436619718
peluang,11,30,0.00017728138988609671,0.00037841796875,-0.7582610785864337,-0.0002011365788639033,0.3870967741935484
cukai,24,64,0.00036933622892936814,0.00079345703125,-0.7646919689167242,-0.00042412080232063186,0.38461538461538464
kecewa,9,25,0.00014773449157174726,0.0003173828125,-0.7646919689167242,-0.00016964832092825275,0.38461538461538464
bersih,9,25,0.00014773449157174726,0.0003173828125,-0.7646919689167242,-0.00016964832092825275,0.38461538461538464
fiba,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
sita,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
cerah,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
pssi,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
aktivitas,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
tanjung,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
bentrok,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
atletico,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
basket,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
universitas,4,12,7.386724578587363e-05,0.00015869140625,-0.7646919689167242,-8.482416046412637e-05,0.38461538461538464
bupati,12,33,0.00019205483904327143,0.0004150390625,-0.7705916910439123,-0.00022298422345672856,0.38235294117647056
pilkada,12,33,0.00019205483904327143,0.0004150390625,-0.7705916910439123,-0.00022298422345672856,0.38235294117647056
wakil,15,41,0.00023637518651479562,0.0005126953125,-0.7742614199328749,-0.0002763201259852044,0.38095238095238093
lampung,7,20,0.00011818759325739781,0.00025634765625,-0.7742614199328749,-0.0001381600629926022,0.38095238095238093
tira,7,20,0.00011818759325739781,0.00025634765625,-0.7742614199328749,-0.0001381600629926022,0.38095238095238093
sepakat,10,28,0.00016250794072892197,0.00035400390625,-0.7785810810773912,-0.00019149596552107801,0.3793103448275862
fasilitas,10,28,0.00016250794072892197,0.00035400390625,-0.7785810810773912,-0.00019149596552107801,0.3793103448275862
drama,36,97,0.0005466176188154648,0.0011962890625,-0.7832300899156354,-0.0006496714436845353,0.37755102040816324
persija,19,52,0.0002954689831434945,0.00064697265625,-0.7837401638874185,-0.00035150367310650546,0.37735849056603776
wali,17,47,0.00026592208482914504,0.0005859375,-0.790009776901014,-0.00032001541517085493,0.375
kuasa,8,23,0.00013296104241457252,0.00029296875,-0.790009776901014,-0.00016000770758542747,0.375
dinas,8,23,0.00013296104241457252,0.00029296875,-0.790009776901014,-0.00016000770758542747,0.375
kemarau,5,15,8.864069494304836e-05,0.0001953125,-0.790009776901014,-0.00010667180505695165,0.375
big,5,15,8.864069494304836e-05,0.0001953125,-0.790009776901014,-0.00010667180505695165,0.375
aparat,5,15,8.864069494304836e-05,0.0001953125,-0.790009776901014,-0.00010667180505695165,0.375
terus,18,50,0.0002806955339863198,0.00062255859375,-0.7965671774471729,-0.00034186305976368015,0.37254901960784315
rapat,12,34,0.00019205483904327143,0.00042724609375,-0.7995792279171647,-0.00023519125470672857,0.37142857142857144
pimpin,42,115,0.0006352583137585132,0.001416015625,-0.80157059930209,-0.0007807573112414868,0.3706896551724138
hukum,26,72,0.00039888312724371757,0.00089111328125,-0.8038030990333499,-0.0004922301540062824,0.3698630136986301
dpd,6,18,0.00010341414410022308,0.00023193359375,-0.8077093540004148,-0.0001285194496497769,0.3684210526315789
sumatera,6,18,0.00010341414410022308,0.00023193359375,-0.8077093540004148,-0.0001285194496497769,0.3684210526315789
transjakarta,6,18,0.00010341414410022308,0.00023193359375,-0.8077093540004148,-0.0001285194496497769,0.3684210526315789
tumbuh,10,29,0.00016250794072892197,0.0003662109375,-0.8124826327530726,-0.00020370299677107803,0.36666666666666664
hutan,25,70,0.00038410967808654285,0.00086669921875,-0.8137638629091212,-0.0004825895406634571,0.36619718309859156
listrik,25,70,0.00038410967808654285,0.00086669921875,-0.8137638629091212,-0.0004825895406634571,0.36619718309859156
malaysia,26,73,0.00039888312724371757,0.0009033203125,-0.8174087510891285,-0.0005044371852562825,0.36486486486486486
persipura,11,32,0.00017728138988609671,0.00040283203125,-0.8207814355677675,-0.00022555064136390326,0.36363636363636365
sah,11,32,0.00017728138988609671,0.00040283203125,-0.8207814355677675,-0.00022555064136390326,0.36363636363636365
titik,7,21,0.00011818759325739781,0.0002685546875,-0.8207814355677678,-0.0001503670942426022,0.36363636363636365
paripurna,7,21,0.00011818759325739781,0.0002685546875,-0.8207814355677678,-0.0001503670942426022,0.36363636363636365
budaya,7,21,0.00011818759325739781,0.0002685546875,-0.8207814355677678,-0.0001503670942426022,0.36363636363636365
mendagri,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
koruptor,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
pan,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
kalbar,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
west,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
miras,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
parepare,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
frankfurt,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
segel,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
lini,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
fpi,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
aset,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
nias,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
campur,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
terjun,3,10,5.9093796628698905e-05,0.00013427734375,-0.8207814355677678,-7.51835471213011e-05,0.36363636363636365
vs,99,275,0.0014773449157174726,0.003369140625,-0.8244112036183465,-0.0018917957092825276,0.36231884057971014
tol,29,82,0.00044320347471524176,0.00101318359375,-0.8268237500237304,-0.0005699801190347583,0.3614457831325301
kpk,215,597,0.0031910650179497405,0.0072998046875,-0.8274928701557545,-0.004108739669550259,0.3612040133779264
tanah,17,49,0.00026592208482914504,0.0006103515625,-0.8308317714212692,-0.00034442947767085496,0.36
tekan,8,24,0.00013296104241457252,0.00030517578125,-0.8308317714212692,-0.00017221473883542748,0.36
jaya,8,24,0.00013296104241457252,0.00030517578125,-0.8308317714212692,-0.00017221473883542748,0.36
putar,8,24,0.00013296104241457252,0.00030517578125,-0.8308317714212692,-0.00017221473883542748,0.36
akses,8,24,0.00013296104241457252,0.00030517578125,-0.8308317714212692,-0.00017221473883542748,0.36
dampak,18,52,0.0002806955339863198,0.00064697265625,-0.835033458274969,-0.00036627712226368017,0.3584905660377358
dewan,19,55,0.0002954689831434945,0.00068359375,-0.838799941070446,-0.00038812476685650543,0.35714285714285715
pln,9,27,0.00014773449157174726,0.000341796875,-0.838799941070446,-0.00019406238342825272,0.35714285714285715
jk,9,27,0.00014773449157174726,0.000341796875,-0.838799941070446,-0.00019406238342825272,0.35714285714285715
karier,4,13,7.386724578587363e-05,0.0001708984375,-0.838799941070446,-9.703119171412636e-05,0.35714285714285715
mk,4,13,7.386724578587363e-05,0.0001708984375,-0.838799941070446,-9.703119171412636e-05,0.35714285714285715
tambang,4,13,7.386724578587363e-05,0.0001708984375,-0.838799941070446,-9.703119171412636e-05,0.35714285714285715
menlu,4,13,7.386724578587363e-05,0.0001708984375,-0.838799941070446,-9.703119171412636e-05,0.35714285714285715
mohon,4,13,7.386724578587363e-05,0.0001708984375,-0.838799941070446,-9.703119171412636e-05,0.35714285714285715
deteksi,4,13,7.386724578587363e-05,0.0001708984375,-0.838799941070446,-9.703119171412636e-05,0.35714285714285715
khofifah,4,13,7.386724578587363e-05,0.0001708984375,-0.838799941070446,-9.703119171412636e-05,0.35714285714285715
serah,14,41,0.00022160173735762088,0.0005126953125,-0.8387999410704461,-0.0002910935751423791,0.35714285714285715
potensi,11,33,0.00017728138988609671,0.0004150390625,-0.8506343987174487,-0.00023775767261390328,0.35294117647058826
ledak,11,33,0.00017728138988609671,0.0004150390625,-0.8506343987174487,-0.00023775767261390328,0.35294117647058826
terap,5,16,8.864069494304836e-05,0.00020751953125,-0.8506343987174487,-0.00011887883630695164,0.35294117647058826
cuaca,5,16,8.864069494304836e-05,0.00020751953125,-0.8506343987174487,-0.00011887883630695164,0.35294117647058826
palembang,5,16,8.864069494304836e-05,0.00020751953125,-0.8506343987174487,-0.00011887883630695164,0.35294117647058826
gempa,17,50,0.00026592208482914504,0.00062255859375,-0.8506343987174488,-0.0003566365089208549,0.35294117647058826
kuhp,12,36,0.00019205483904327143,0.00045166015625,-0.8551490790719756,-0.0002596053172067286,0.35135135135135137
golkar,12,36,0.00019205483904327143,0.00045166015625,-0.8551490790719756,-0.0002596053172067286,0.35135135135135137
periksa,12,36,0.00019205483904327143,0.00045166015625,-0.8551490790719756,-0.0002596053172067286,0.35135135135135137
sambut,6,19,0.00010341414410022308,0.000244140625,-0.8590026483879654,-0.0001407264808997769,0.35
kalibata,6,19,0.00010341414410022308,0.000244140625,-0.8590026483879654,-0.0001407264808997769,0.35
kelola,6,19,0.00010341414410022308,0.000244140625,-0.8590026483879654,-0.0001407264808997769,0.35
jabat,15,45,0.00023637518651479562,0.0005615234375,-0.8652331981386014,-0.00032514825098520434,0.34782608695652173
kilang,7,22,0.00011818759325739781,0.00028076171875,-0.8652331981386014,-0.00016257412549260217,0.34782608695652173
ii,7,22,0.00011818759325739781,0.00028076171875,-0.8652331981386014,-0.00016257412549260217,0.34782608695652173
jadwal,32,94,0.00048752382218676595,0.00115966796875,-0.8665498540233484,-0.000672144146563234,0.3473684210526316
derita,8,25,0.00013296104241457252,0.0003173828125,-0.8700524845745505,-0.0001844217700854275,0.34615384615384615
bumn,8,25,0.00013296104241457252,0.0003173828125,-0.8700524845745505,-0.0001844217700854275,0.34615384615384615
ekonomi,18,54,0.0002806955339863198,0.00067138671875,-0.8720747299553181,-0.0003906911847636802,0.34545454545454546
uji,9,28,0.00014773449157174726,0.00035400390625,-0.873891260881716,-0.00020626941467825273,0.3448275862068966
kuat,31,92,0.00047275037302959124,0.00113525390625,-0.8760441142428171,-0.0006625035332204088,0.34408602150537637
gubernur,21,63,0.00032501588145784395,0.00078125,-0.8770211538906438,-0.0004562341185421561,0.34375
demokrat,10,31,0.00016250794072892197,0.000390625,-0.8770211538906438,-0.00022811705927107805,0.34375
tim,23,69,0.00035456277977219343,0.0008544921875,-0.8796219355907011,-0.0004999294077278066,0.34285714285714286
pdip,11,34,0.00017728138988609671,0.00042724609375,-0.8796219355907011,-0.0002499647038639033,0.34285714285714286
jalur,11,34,0.00017728138988609671,0.00042724609375,-0.8796219355907011,-0.0002499647038639033,0.34285714285714286
yakin,11,34,0.00017728138988609671,0.00042724609375,-0.8796219355907011,-0.0002499647038639033,0.34285714285714286
bpjs,12,37,0.00019205483904327143,0.0004638671875,-0.8818173261541368,-0.00027181234845672855,0.34210526315789475
bunga,15,46,0.00023637518651479562,0.00057373046875,-0.8867394033595651,-0.0003373552822352044,0.3404255319148936
koman,15,46,0.00023637518651479562,0.00057373046875,-0.8867394033595651,-0.0003373552822352044,0.3404255319148936
tutup,23,70,0.00035456277977219343,0.00086669921875,-0.8938065705826574,-0.0005121364389778065,0.3380281690140845
khusus,7,23,0.00011818759325739781,0.00029296875,-0.9077928125573973,-0.00017478115674260218,0.3333333333333333
brimob,7,23,0.00011818759325739781,0.00029296875,-0.9077928125573973,-0.00017478115674260218,0.3333333333333333
pks,7,23,0.00011818759325739781,0.00029296875,-0.9077928125573973,-0.00017478115674260218,0.3333333333333333
gelora,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
riset,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
jurnalis,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
bina,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
personel,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
pdi,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
kecam,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
tunggal,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
lamongan,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
resesi,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
nuklir,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
valencia,3,11,5.9093796628698905e-05,0.000146484375,-0.9077928125573973,-8.739057837130109e-05,0.3333333333333333
bekas,23,71,0.00035456277977219343,0.00087890625,-0.9077928125573974,-0.0005243434702278066,0.3333333333333333
piala,21,65,0.00032501588145784395,0.0008056640625,-0.9077928125573974,-0.000480648181042156,0.3333333333333333
bandung,18,56,0.0002806955339863198,0.00069580078125,-0.9077928125573974,-0.0004151052472636802,0.3333333333333333
luas,14,44,0.00022160173735762088,0.00054931640625,-0.9077928125573974,-0.0003277146688923791,0.3333333333333333
mako,5,17,8.864069494304836e-05,0.0002197265625,-0.9077928125573974,-0.00013108586755695165,0.3333333333333333
menit,5,17,8.864069494304836e-05,0.0002197265625,-0.9077928125573974,-0.00013108586755695165,0.3333333333333333
vietnam,5,17,8.864069494304836e-05,0.0002197265625,-0.9077928125573974,-0.00013108586755695165,0.3333333333333333
madam,5,17,8.864069494304836e-05,0.0002197265625,-0.9077928125573974,-0.00013108586755695165,0.3333333333333333
demokrasi,5,17,8.864069494304836e-05,0.0002197265625,-0.9077928125573974,-0.00013108586755695165,0.3333333333333333
pihak,5,17,8.864069494304836e-05,0.0002197265625,-0.9077928125573974,-0.00013108586755695165,0.3333333333333333
optimistis,4,14,7.386724578587363e-05,0.00018310546875,-0.9077928125573974,-0.00010923822296412637,0.3333333333333333
dortmund,4,14,7.386724578587363e-05,0.00018310546875,-0.9077928125573974,-0.00010923822296412637,0.3333333333333333
selidik,4,14,7.386724578587363e-05,0.00018310546875,-0.9077928125573974,-0.00010923822296412637,0.3333333333333333
subsidi,4,14,7.386724578587363e-05,0.00018310546875,-0.9077928125573974,-0.00010923822296412637,0.3333333333333333
bubar,4,14,7.386724578587363e-05,0.00018310546875,-0.9077928125573974,-0.00010923822296412637,0.3333333333333333
bendera,4,14,7.386724578587363e-05,0.00018310546875,-0.9077928125573974,-0.00010923822296412637,0.3333333333333333
sesuai,8,26,0.00013296104241457252,0.00032958984375,-0.9077928125573976,-0.0001966288013354275,0.3333333333333333
turun,37,114,0.0005613910679726396,0.00140380859375,-0.9165264925261519,-0.0008424175257773604,0.33043478260869563
luka,16,51,0.00025114863567197033,0.000634765625,-0.927210898414499,-0.0003836169893280297,0.3269230769230769
rupiah,12,39,0.00019205483904327143,0.00048828125,-0.9331106205416874,-0.0002962264109567286,0.325
layan,11,36,0.00017728138988609671,0.00045166015625,-0.9351917867455118,-0.0002743787663639033,0.32432432432432434
bantu,22,70,0.0003397893306150187,0.00086669921875,-0.9363661850014534,-0.0005269098881349812,0.323943661971831
truk,10,33,0.00016250794072892197,0.0004150390625,-0.9376457757070786,-0.000252531121771078,0.3235294117647059
ricuh,8,27,0.00013296104241457252,0.000341796875,-0.9441604567282723,-0.00020883583258542746,0.32142857142857145
aju,8,27,0.00013296104241457252,0.000341796875,-0.9441604567282723,-0.00020883583258542746,0.32142857142857145
libat,7,24,0.00011818759325739781,0.00030517578125,-0.9486148070776524,-0.0001869881879926022,0.32
united,22,71,0.0003397893306150187,0.00087890625,-0.9503524269761934,-0.0005391169193849813,0.3194444444444444
streaming,13,43,0.00020682828820044617,0.000537109375,-0.9543128281922904,-0.00033028108679955385,0.3181818181818182
misano,6,21,0.00010341414410022308,0.0002685546875,-0.9543128281922904,-0.00016514054339977692,0.3181818181818182
agung,5,18,8.864069494304836e-05,0.00023193359375,-0.961860033827673,-0.00014329289880695163,0.3157894736842105
dirut,5,18,8.864069494304836e-05,0.00023193359375,-0.961860033827673,-0.00014329289880695163,0.3157894736842105
rs,5,18,8.864069494304836e-05,0.00023193359375,-0.961860033827673,-0.00014329289880695163,0.3157894736842105
nilai,28,91,0.00042843002555806705,0.001123046875,-0.9636732709518541,-0.0006946168494419329,0.31521739130434784
tmp,4,15,7.386724578587363e-05,0.0001953125,-0.9723313336949686,-0.00012144525421412638,0.3125
lion,4,15,7.386724578587363e-05,0.0001953125,-0.9723313336949686,-0.00012144525421412638,0.3125
tipis,4,15,7.386724578587363e-05,0.0001953125,-0.9723313336949686,-0.00012144525421412638,0.3125
kawal,4,15,7.386724578587363e-05,0.0001953125,-0.9723313336949686,-0.00012144525421412638,0.3125
bas,4,15,7.386724578587363e-05,0.0001953125,-0.9723313336949686,-0.00012144525421412638,0.3125
bakar,60,195,0.0009011803985876582,0.002392578125,-0.9764213189464939,-0.001491397726412342,0.3112244897959184
perang,13,44,0.00020682828820044617,0.00054931640625,-0.976785684044349,-0.0003424881180495538,0.3111111111111111
ilegal,8,28,0.00013296104241457252,0.00035400390625,-0.9792517765395424,-0.00022104286383542747,0.3103448275862069
pasar,15,51,0.00023637518651479562,0.000634765625,-0.9878355202309339,-0.0003983904384852044,0.3076923076923077
bentuk,15,51,0.00023637518651479562,0.000634765625,-0.9878355202309339,-0.0003983904384852044,0.3076923076923077
layang,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
sesi,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
global,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
talib,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
kontak,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
mitra,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
markas,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
bamsoet,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
dolar,3,12,5.9093796628698905e-05,0.00015869140625,-0.9878355202309339,-9.95976096213011e-05,0.3076923076923077
ruu,28,94,0.00042843002555806705,0.00115966796875,-0.9957615855033545,-0.000731237943191933,0.30526315789473685
pemprov,13,45,0.00020682828820044617,0.0005615234375,-0.9987645907631241,-0.00035469514929955376,0.30434782608695654
layak,6,22,0.00010341414410022308,0.00028076171875,-0.9987645907631241,-0.00017734757464977688,0.30434782608695654
